transaction_id,date,amount,category,merchant,city,status,month,month_num,hour,day_of_week,is_anomaly
554,2025-05-19 06:00:00,123.47,Healthcare,SkyBridge Travel,New York,declined,May,5,6,Monday,False
555,2025-05-19 12:00:00,313.91,Travel,SkyBridge Travel,New York,approved,May,5,12,Monday,False
556,2025-05-19 18:00:00,77.5,Travel,StayPremium,Miami,declined,May,5,18,Monday,False
557,2025-05-20 00:00:00,21.58,Food,RoadEasy,Chicago,flagged,May,5,0,Tuesday,False
558,2025-05-20 06:00:00,4.38,Retail,MediPlus,New York,flagged,May,5,6,Tuesday,False
559,2025-05-20 12:00:00,211.06,Healthcare,MediPlus,New York,approved,May,5,12,Tuesday,False
560,2025-05-20 18:00:00,145.26,Healthcare,MediPlus,Los Angeles,declined,May,5,18,Tuesday,False
561,2025-05-21 00:00:00,182.65,Retail,SkyBridge Travel,Los Angeles,flagged,May,5,0,Wednesday,False
562,2025-05-21 06:00:00,35.92,Travel,AirElite,New York,approved,May,5,6,Wednesday,False
563,2025-05-21 12:00:00,21.99,Tech,SkyBridge Travel,Miami,approved,May,5,12,Wednesday,False
564,2025-05-21 18:00:00,2.2,Travel,GourmetHub,Houston,declined,May,5,18,Wednesday,False
565,2025-05-22 00:00:00,64.75,Healthcare,TechNow,Houston,approved,May,5,0,Thursday,False
566,2025-05-22 06:00:00,133.71,Retail,MediPlus,New York,flagged,May,5,6,Thursday,False
567,2025-05-22 12:00:00,74.7,Food,AirElite,New York,approved,May,5,12,Thursday,False
568,2025-05-22 18:00:00,86.3,Travel,StyleVault,New York,approved,May,5,18,Thursday,False
569,2025-05-23 00:00:00,351.76,Food,StayPremium,Miami,flagged,May,5,0,Friday,False
570,2025-05-23 06:00:00,64.22,Retail,StyleVault,Los Angeles,approved,May,5,6,Friday,False
571,2025-05-23 12:00:00,108.23,Food,TechNow,New York,approved,May,5,12,Friday,False
572,2025-05-23 18:00:00,229.63,Travel,AirElite,New York,declined,May,5,18,Friday,False
573,2025-05-24 00:00:00,75.76,Tech,SkyBridge Travel,Chicago,declined,May,5,0,Saturday,False
574,2025-05-24 06:00:00,145.96,Healthcare,SkyBridge Travel,Miami,approved,May,5,6,Saturday,False
575,2025-05-24 12:00:00,297.47,Travel,GourmetHub,New York,approved,May,5,12,Saturday,False
576,2025-05-24 18:00:00,447.93,Travel,GourmetHub,Chicago,flagged,May,5,18,Saturday,True
577,2025-05-25 00:00:00,23.86,Travel,SkyBridge Travel,Houston,declined,May,5,0,Sunday,False
578,2025-05-25 06:00:00,391.75,Food,StyleVault,New York,approved,May,5,6,Sunday,False
579,2025-05-25 12:00:00,101.63,Food,StayPremium,New York,approved,May,5,12,Sunday,False
580,2025-05-25 18:00:00,44.81,Food,MediPlus,Chicago,approved,May,5,18,Sunday,False
581,2025-05-26 00:00:00,92.19,Travel,StyleVault,Miami,approved,May,5,0,Monday,False
582,2025-05-26 06:00:00,587.05,Retail,StayPremium,New York,approved,May,5,6,Monday,True
583,2025-05-26 12:00:00,101.77,Food,GourmetHub,Houston,declined,May,5,12,Monday,False
584,2025-05-26 18:00:00,59.79,Retail,TechNow,New York,approved,May,5,18,Monday,False
585,2025-05-27 00:00:00,150.52,Transport,StayPremium,Houston,approved,May,5,0,Tuesday,False
586,2025-05-27 06:00:00,41.19,Travel,SkyBridge Travel,Los Angeles,flagged,May,5,6,Tuesday,False
587,2025-05-27 12:00:00,11.83,Tech,GourmetHub,Los Angeles,flagged,May,5,12,Tuesday,False
588,2025-05-27 18:00:00,20.7,Retail,GourmetHub,Houston,approved,May,5,18,Tuesday,False
589,2025-05-28 00:00:00,20.55,Retail,MediPlus,Miami,flagged,May,5,0,Wednesday,False
590,2025-05-28 06:00:00,24.71,Tech,SkyBridge Travel,New York,flagged,May,5,6,Wednesday,False
591,2025-05-28 12:00:00,22.42,Tech,MediPlus,New York,flagged,May,5,12,Wednesday,False
592,2025-05-28 18:00:00,153.61,Transport,SkyBridge Travel,Los Angeles,approved,May,5,18,Wednesday,False
593,2025-05-29 00:00:00,30.11,Travel,MediPlus,Houston,flagged,May,5,0,Thursday,False
594,2025-05-29 06:00:00,63.62,Travel,StayPremium,New York,flagged,May,5,6,Thursday,False
595,2025-05-29 12:00:00,340.65,Tech,StyleVault,New York,flagged,May,5,12,Thursday,False
596,2025-05-29 18:00:00,96.36,Food,TechNow,Miami,approved,May,5,18,Thursday,False
597,2025-05-30 00:00:00,165.19,Travel,TechNow,Chicago,approved,May,5,0,Friday,False
598,2025-05-30 06:00:00,28.37,Travel,SkyBridge Travel,Los Angeles,approved,May,5,6,Friday,False
599,2025-05-30 12:00:00,32.03,Travel,AirElite,Los Angeles,approved,May,5,12,Friday,False
600,2025-05-30 18:00:00,6.26,Healthcare,RoadEasy,Chicago,declined,May,5,18,Friday,False
601,2025-05-31 00:00:00,27.76,Travel,GourmetHub,New York,approved,May,5,0,Saturday,False
602,2025-05-31 06:00:00,48.98,Retail,GourmetHub,Miami,approved,May,5,6,Saturday,False
603,2025-05-31 12:00:00,29.22,Travel,SkyBridge Travel,Miami,declined,May,5,12,Saturday,False
604,2025-05-31 18:00:00,13.93,Retail,StayPremium,Los Angeles,declined,May,5,18,Saturday,False
605,2025-06-01 00:00:00,19.28,Travel,MediPlus,Miami,declined,June,6,0,Sunday,False
606,2025-06-01 06:00:00,92.64,Food,AirElite,Chicago,approved,June,6,6,Sunday,False
607,2025-06-01 12:00:00,34.66,Travel,StyleVault,New York,flagged,June,6,12,Sunday,False
608,2025-06-01 18:00:00,67.95,Tech,MediPlus,Chicago,approved,June,6,18,Sunday,False
609,2025-06-02 00:00:00,105.0,Travel,MediPlus,Houston,flagged,June,6,0,Monday,False
610,2025-06-02 06:00:00,175.87,Food,SkyBridge Travel,Los Angeles,flagged,June,6,6,Monday,False
611,2025-06-02 12:00:00,6.02,Healthcare,SkyBridge Travel,Miami,declined,June,6,12,Monday,False
612,2025-06-02 18:00:00,240.97,Food,StayPremium,Houston,approved,June,6,18,Monday,False
613,2025-06-03 00:00:00,148.29,Food,GourmetHub,Miami,approved,June,6,0,Tuesday,False
614,2025-06-03 06:00:00,12.79,Retail,SkyBridge Travel,New York,approved,June,6,6,Tuesday,False
615,2025-06-03 12:00:00,310.22,Retail,SkyBridge Travel,New York,flagged,June,6,12,Tuesday,False
616,2025-06-03 18:00:00,380.5,Food,SkyBridge Travel,New York,approved,June,6,18,Tuesday,False
617,2025-06-04 00:00:00,9.45,Transport,StayPremium,Miami,declined,June,6,0,Wednesday,False
618,2025-06-04 06:00:00,48.63,Food,GourmetHub,Houston,approved,June,6,6,Wednesday,False
619,2025-06-04 12:00:00,246.14,Food,StyleVault,New York,declined,June,6,12,Wednesday,False
620,2025-06-04 18:00:00,206.9,Tech,StyleVault,Houston,approved,June,6,18,Wednesday,False
621,2025-06-05 00:00:00,30.6,Retail,RoadEasy,Miami,flagged,June,6,0,Thursday,False
622,2025-06-05 06:00:00,35.23,Travel,RoadEasy,Houston,approved,June,6,6,Thursday,False
623,2025-06-05 12:00:00,69.42,Food,SkyBridge Travel,Miami,approved,June,6,12,Thursday,False
624,2025-06-05 18:00:00,99.4,Transport,RoadEasy,Miami,approved,June,6,18,Thursday,False
625,2025-06-06 00:00:00,144.45,Travel,GourmetHub,Los Angeles,approved,June,6,0,Friday,False
626,2025-06-06 06:00:00,69.05,Tech,StayPremium,Miami,approved,June,6,6,Friday,False
627,2025-06-06 12:00:00,93.13,Travel,StyleVault,Miami,flagged,June,6,12,Friday,False
628,2025-06-06 18:00:00,206.43,Food,MediPlus,Chicago,approved,June,6,18,Friday,False
629,2025-06-07 00:00:00,5.61,Travel,StyleVault,New York,approved,June,6,0,Saturday,False
630,2025-06-07 06:00:00,43.64,Retail,StyleVault,Los Angeles,flagged,June,6,6,Saturday,False
631,2025-06-07 12:00:00,187.42,Tech,GourmetHub,Los Angeles,approved,June,6,12,Saturday,False
632,2025-06-07 18:00:00,338.37,Retail,RoadEasy,Los Angeles,approved,June,6,18,Saturday,False
633,2025-06-08 00:00:00,107.52,Food,MediPlus,Chicago,approved,June,6,0,Sunday,False
634,2025-06-08 06:00:00,113.93,Tech,GourmetHub,Miami,flagged,June,6,6,Sunday,False
635,2025-06-08 12:00:00,17.0,Transport,SkyBridge Travel,New York,approved,June,6,12,Sunday,False
636,2025-06-08 18:00:00,88.97,Travel,StayPremium,Houston,approved,June,6,18,Sunday,False
637,2025-06-09 00:00:00,114.09,Retail,TechNow,Miami,flagged,June,6,0,Monday,False
638,2025-06-09 06:00:00,41.65,Travel,StyleVault,Chicago,approved,June,6,6,Monday,False
639,2025-06-09 12:00:00,47.05,Transport,TechNow,Miami,flagged,June,6,12,Monday,False
640,2025-06-09 18:00:00,71.05,Transport,StayPremium,Miami,flagged,June,6,18,Monday,False
641,2025-06-10 00:00:00,3.04,Food,StayPremium,Chicago,approved,June,6,0,Tuesday,False
642,2025-06-10 06:00:00,58.31,Healthcare,GourmetHub,Los Angeles,flagged,June,6,6,Tuesday,False
643,2025-06-10 12:00:00,35.63,Food,GourmetHub,Los Angeles,approved,June,6,12,Tuesday,False
644,2025-06-10 18:00:00,59.51,Food,GourmetHub,New York,flagged,June,6,18,Tuesday,False
645,2025-06-11 00:00:00,19.13,Travel,TechNow,New York,approved,June,6,0,Wednesday,False
646,2025-06-11 06:00:00,331.81,Tech,GourmetHub,Los Angeles,declined,June,6,6,Wednesday,False
647,2025-06-11 12:00:00,135.06,Travel,StayPremium,Houston,flagged,June,6,12,Wednesday,False
648,2025-06-11 18:00:00,170.49,Healthcare,SkyBridge Travel,Miami,approved,June,6,18,Wednesday,False
649,2025-06-12 00:00:00,233.51,Tech,GourmetHub,Houston,approved,June,6,0,Thursday,False
650,2025-06-12 06:00:00,103.51,Tech,AirElite,Miami,approved,June,6,6,Thursday,False
651,2025-06-12 12:00:00,13.64,Travel,RoadEasy,Los Angeles,approved,June,6,12,Thursday,False
652,2025-06-12 18:00:00,115.54,Retail,TechNow,New York,approved,June,6,18,Thursday,False
653,2025-06-13 00:00:00,132.59,Travel,AirElite,New York,flagged,June,6,0,Friday,False
654,2025-06-13 06:00:00,205.23,Retail,GourmetHub,Houston,approved,June,6,6,Friday,False
655,2025-06-13 12:00:00,84.76,Travel,StayPremium,New York,declined,June,6,12,Friday,False
656,2025-06-13 18:00:00,20.47,Transport,SkyBridge Travel,Los Angeles,approved,June,6,18,Friday,False
657,2025-06-14 00:00:00,50.06,Food,StyleVault,Houston,approved,June,6,0,Saturday,False
658,2025-06-14 06:00:00,67.67,Retail,MediPlus,Miami,approved,June,6,6,Saturday,False
659,2025-06-14 12:00:00,155.73,Retail,RoadEasy,New York,declined,June,6,12,Saturday,False
660,2025-06-14 18:00:00,126.87,Retail,MediPlus,Chicago,approved,June,6,18,Saturday,False
661,2025-06-15 00:00:00,66.03,Food,GourmetHub,New York,approved,June,6,0,Sunday,False
662,2025-06-15 06:00:00,645.93,Food,RoadEasy,Miami,flagged,June,6,6,Sunday,True
663,2025-06-15 12:00:00,139.62,Healthcare,RoadEasy,Houston,declined,June,6,12,Sunday,False
664,2025-06-15 18:00:00,40.62,Retail,SkyBridge Travel,Miami,approved,June,6,18,Sunday,False
665,2025-06-16 00:00:00,16.1,Transport,RoadEasy,Chicago,approved,June,6,0,Monday,False
666,2025-06-16 06:00:00,24.88,Healthcare,TechNow,Los Angeles,declined,June,6,6,Monday,False
667,2025-06-16 12:00:00,42.35,Travel,AirElite,New York,approved,June,6,12,Monday,False
668,2025-06-16 18:00:00,26.27,Transport,AirElite,Houston,approved,June,6,18,Monday,False
669,2025-06-17 00:00:00,30.97,Travel,AirElite,Los Angeles,approved,June,6,0,Tuesday,False
670,2025-06-17 06:00:00,50.34,Tech,TechNow,Miami,approved,June,6,6,Tuesday,False
671,2025-06-17 12:00:00,28.56,Retail,MediPlus,Houston,declined,June,6,12,Tuesday,False
672,2025-06-17 18:00:00,340.61,Healthcare,SkyBridge Travel,Los Angeles,declined,June,6,18,Tuesday,False
673,2025-06-18 00:00:00,12.55,Healthcare,RoadEasy,Houston,approved,June,6,0,Wednesday,False
674,2025-06-18 06:00:00,111.51,Tech,TechNow,Chicago,approved,June,6,6,Wednesday,False
675,2025-06-18 12:00:00,79.25,Tech,AirElite,Chicago,declined,June,6,12,Wednesday,False
676,2025-06-18 18:00:00,605.8,Retail,GourmetHub,New York,flagged,June,6,18,Wednesday,True
677,2025-06-19 00:00:00,17.82,Travel,StyleVault,New York,flagged,June,6,0,Thursday,False
678,2025-06-19 06:00:00,76.09,Retail,RoadEasy,Chicago,approved,June,6,6,Thursday,False
679,2025-06-19 12:00:00,523.36,Travel,TechNow,Houston,approved,June,6,12,Thursday,True
680,2025-06-19 18:00:00,300.94,Tech,StayPremium,Chicago,approved,June,6,18,Thursday,False
681,2025-06-20 00:00:00,254.8,Retail,TechNow,New York,approved,June,6,0,Friday,False
682,2025-06-20 06:00:00,44.74,Transport,SkyBridge Travel,Chicago,approved,June,6,6,Friday,False
683,2025-06-20 12:00:00,28.11,Food,SkyBridge Travel,Chicago,declined,June,6,12,Friday,False
684,2025-06-20 18:00:00,165.68,Healthcare,TechNow,Houston,flagged,June,6,18,Friday,False
685,2025-06-21 00:00:00,397.56,Travel,AirElite,Los Angeles,approved,June,6,0,Saturday,False
686,2025-06-21 06:00:00,122.05,Healthcare,StyleVault,New York,flagged,June,6,6,Saturday,False
687,2025-06-21 12:00:00,127.16,Transport,RoadEasy,Houston,declined,June,6,12,Saturday,False
688,2025-06-21 18:00:00,49.27,Retail,SkyBridge Travel,Chicago,approved,June,6,18,Saturday,False
689,2025-06-22 00:00:00,220.12,Food,RoadEasy,Chicago,declined,June,6,0,Sunday,False
690,2025-06-22 06:00:00,31.06,Tech,AirElite,Los Angeles,declined,June,6,6,Sunday,False
691,2025-06-22 12:00:00,58.66,Travel,RoadEasy,New York,flagged,June,6,12,Sunday,False
692,2025-06-22 18:00:00,83.12,Food,GourmetHub,New York,approved,June,6,18,Sunday,False
693,2025-06-23 00:00:00,106.27,Retail,SkyBridge Travel,Miami,declined,June,6,0,Monday,False
694,2025-06-23 06:00:00,41.64,Travel,AirElite,New York,flagged,June,6,6,Monday,False
695,2025-06-23 12:00:00,18.3,Retail,AirElite,Los Angeles,approved,June,6,12,Monday,False
696,2025-06-23 18:00:00,141.48,Travel,StyleVault,Miami,approved,June,6,18,Monday,False
697,2025-06-24 00:00:00,51.08,Travel,StyleVault,Miami,approved,June,6,0,Tuesday,False
698,2025-06-24 06:00:00,130.57,Travel,GourmetHub,Chicago,approved,June,6,6,Tuesday,False
699,2025-06-24 12:00:00,25.15,Transport,AirElite,Chicago,flagged,June,6,12,Tuesday,False
700,2025-06-24 18:00:00,98.42,Food,MediPlus,New York,approved,June,6,18,Tuesday,False
701,2025-06-25 00:00:00,114.08,Transport,AirElite,Miami,declined,June,6,0,Wednesday,False
702,2025-06-25 06:00:00,7.98,Retail,StyleVault,Chicago,approved,June,6,6,Wednesday,False
703,2025-06-25 12:00:00,61.56,Retail,MediPlus,Los Angeles,approved,June,6,12,Wednesday,False
704,2025-06-25 18:00:00,21.65,Food,SkyBridge Travel,Chicago,flagged,June,6,18,Wednesday,False
705,2025-06-26 00:00:00,9.82,Retail,SkyBridge Travel,Chicago,approved,June,6,0,Thursday,False
706,2025-06-26 06:00:00,690.18,Travel,RoadEasy,Miami,approved,June,6,6,Thursday,True
707,2025-06-26 12:00:00,58.37,Food,TechNow,Miami,approved,June,6,12,Thursday,False
708,2025-06-26 18:00:00,249.01,Travel,StyleVault,Houston,approved,June,6,18,Thursday,False
709,2025-06-27 00:00:00,44.08,Food,TechNow,Los Angeles,approved,June,6,0,Friday,False
710,2025-06-27 06:00:00,171.62,Food,MediPlus,Miami,flagged,June,6,6,Friday,False
711,2025-06-27 12:00:00,214.21,Travel,StyleVault,New York,flagged,June,6,12,Friday,False
712,2025-06-27 18:00:00,135.82,Travel,GourmetHub,Los Angeles,flagged,June,6,18,Friday,False
713,2025-06-28 00:00:00,95.68,Tech,AirElite,Los Angeles,declined,June,6,0,Saturday,False
714,2025-06-28 06:00:00,79.61,Retail,GourmetHub,Miami,approved,June,6,6,Saturday,False
715,2025-06-28 12:00:00,64.36,Travel,MediPlus,Los Angeles,approved,June,6,12,Saturday,False
716,2025-06-28 18:00:00,397.88,Transport,StyleVault,Miami,flagged,June,6,18,Saturday,False
717,2025-06-29 00:00:00,266.34,Travel,StayPremium,Chicago,flagged,June,6,0,Sunday,False
718,2025-06-29 06:00:00,502.98,Tech,MediPlus,Houston,approved,June,6,6,Sunday,True
719,2025-06-29 12:00:00,19.91,Transport,StayPremium,Chicago,flagged,June,6,12,Sunday,False
720,2025-06-29 18:00:00,196.88,Travel,AirElite,Miami,declined,June,6,18,Sunday,False
721,2025-06-30 00:00:00,417.92,Travel,SkyBridge Travel,Miami,declined,June,6,0,Monday,False
722,2025-06-30 06:00:00,29.99,Travel,SkyBridge Travel,Chicago,flagged,June,6,6,Monday,False
723,2025-06-30 12:00:00,10.32,Retail,MediPlus,New York,approved,June,6,12,Monday,False
724,2025-06-30 18:00:00,202.71,Travel,TechNow,New York,approved,June,6,18,Monday,False
725,2025-07-01 00:00:00,128.16,Tech,StyleVault,New York,approved,July,7,0,Tuesday,False
726,2025-07-01 06:00:00,276.61,Travel,StyleVault,Miami,approved,July,7,6,Tuesday,False
727,2025-07-01 12:00:00,22.58,Food,SkyBridge Travel,Los Angeles,flagged,July,7,12,Tuesday,False
728,2025-07-01 18:00:00,237.91,Transport,RoadEasy,Miami,approved,July,7,18,Tuesday,False
729,2025-07-02 00:00:00,33.78,Tech,GourmetHub,Los Angeles,declined,July,7,0,Wednesday,False
730,2025-07-02 06:00:00,26.81,Food,RoadEasy,Chicago,approved,July,7,6,Wednesday,False
731,2025-07-02 12:00:00,26.92,Retail,AirElite,Houston,approved,July,7,12,Wednesday,False
732,2025-07-02 18:00:00,252.77,Food,GourmetHub,Los Angeles,approved,July,7,18,Wednesday,False
733,2025-07-03 00:00:00,164.13,Food,GourmetHub,New York,approved,July,7,0,Thursday,False
734,2025-07-03 06:00:00,111.06,Retail,MediPlus,Miami,approved,July,7,6,Thursday,False
735,2025-07-03 12:00:00,66.67,Travel,SkyBridge Travel,Chicago,approved,July,7,12,Thursday,False
736,2025-07-03 18:00:00,314.58,Healthcare,RoadEasy,New York,declined,July,7,18,Thursday,False
737,2025-07-04 00:00:00,74.75,Retail,RoadEasy,Chicago,declined,July,7,0,Friday,False
738,2025-07-04 06:00:00,254.41,Travel,SkyBridge Travel,Houston,approved,July,7,6,Friday,False
739,2025-07-04 12:00:00,86.74,Retail,RoadEasy,Miami,approved,July,7,12,Friday,False
740,2025-07-04 18:00:00,70.97,Retail,StayPremium,Miami,approved,July,7,18,Friday,False
741,2025-07-05 00:00:00,93.17,Healthcare,SkyBridge Travel,Houston,flagged,July,7,0,Saturday,False
742,2025-07-05 06:00:00,53.8,Tech,MediPlus,Miami,approved,July,7,6,Saturday,False
743,2025-07-05 12:00:00,206.52,Tech,TechNow,Los Angeles,approved,July,7,12,Saturday,False
744,2025-07-05 18:00:00,104.79,Travel,GourmetHub,Chicago,declined,July,7,18,Saturday,False
745,2025-07-06 00:00:00,39.64,Retail,MediPlus,New York,approved,July,7,0,Sunday,False
746,2025-07-06 06:00:00,344.75,Retail,StyleVault,Houston,flagged,July,7,6,Sunday,False
747,2025-07-06 12:00:00,72.65,Travel,AirElite,Los Angeles,approved,July,7,12,Sunday,False
748,2025-07-06 18:00:00,117.64,Travel,TechNow,New York,approved,July,7,18,Sunday,False
749,2025-07-07 00:00:00,355.42,Tech,StyleVault,New York,approved,July,7,0,Monday,False
750,2025-07-07 06:00:00,146.82,Travel,GourmetHub,Houston,approved,July,7,6,Monday,False
751,2025-07-07 12:00:00,18.65,Food,RoadEasy,Los Angeles,declined,July,7,12,Monday,False
752,2025-07-07 18:00:00,421.59,Travel,SkyBridge Travel,New York,declined,July,7,18,Monday,False
753,2025-07-08 00:00:00,148.21,Travel,GourmetHub,New York,approved,July,7,0,Tuesday,False
754,2025-07-08 06:00:00,61.17,Travel,MediPlus,Los Angeles,approved,July,7,6,Tuesday,False
755,2025-07-08 12:00:00,22.5,Transport,AirElite,Miami,approved,July,7,12,Tuesday,False
756,2025-07-08 18:00:00,237.0,Tech,MediPlus,New York,approved,July,7,18,Tuesday,False
757,2025-07-09 00:00:00,145.17,Transport,TechNow,Chicago,approved,July,7,0,Wednesday,False
758,2025-07-09 06:00:00,114.36,Retail,TechNow,Los Angeles,approved,July,7,6,Wednesday,False
759,2025-07-09 12:00:00,336.5,Travel,AirElite,New York,approved,July,7,12,Wednesday,False
760,2025-07-09 18:00:00,233.1,Food,StayPremium,Houston,approved,July,7,18,Wednesday,False
761,2025-07-10 00:00:00,24.67,Retail,StyleVault,Chicago,flagged,July,7,0,Thursday,False
762,2025-07-10 06:00:00,56.03,Healthcare,StyleVault,New York,flagged,July,7,6,Thursday,False
763,2025-07-10 12:00:00,42.85,Travel,TechNow,Chicago,declined,July,7,12,Thursday,False
764,2025-07-10 18:00:00,204.36,Retail,TechNow,Chicago,approved,July,7,18,Thursday,False
765,2025-07-11 00:00:00,5.12,Travel,RoadEasy,Miami,declined,July,7,0,Friday,False
766,2025-07-11 06:00:00,126.56,Retail,SkyBridge Travel,Chicago,approved,July,7,6,Friday,False
767,2025-07-11 12:00:00,215.61,Tech,RoadEasy,Miami,flagged,July,7,12,Friday,False
768,2025-07-11 18:00:00,314.05,Retail,RoadEasy,Los Angeles,approved,July,7,18,Friday,False
769,2025-07-12 00:00:00,62.8,Retail,StayPremium,Miami,approved,July,7,0,Saturday,False
770,2025-07-12 06:00:00,258.27,Retail,StyleVault,Houston,approved,July,7,6,Saturday,False
771,2025-07-12 12:00:00,17.59,Retail,StayPremium,New York,approved,July,7,12,Saturday,False
772,2025-07-12 18:00:00,281.06,Tech,StayPremium,Los Angeles,approved,July,7,18,Saturday,False
773,2025-07-13 00:00:00,20.46,Healthcare,AirElite,Los Angeles,approved,July,7,0,Sunday,False
774,2025-07-13 06:00:00,75.95,Transport,StyleVault,Houston,approved,July,7,6,Sunday,False
775,2025-07-13 12:00:00,239.4,Tech,SkyBridge Travel,Miami,approved,July,7,12,Sunday,False
776,2025-07-13 18:00:00,24.36,Retail,MediPlus,New York,declined,July,7,18,Sunday,False
777,2025-07-14 00:00:00,39.06,Tech,TechNow,Miami,approved,July,7,0,Monday,False
778,2025-07-14 06:00:00,192.16,Retail,TechNow,Chicago,approved,July,7,6,Monday,False
779,2025-07-14 12:00:00,190.96,Travel,SkyBridge Travel,Miami,approved,July,7,12,Monday,False
780,2025-07-14 18:00:00,153.73,Healthcare,StayPremium,Los Angeles,approved,July,7,18,Monday,False
781,2025-07-15 00:00:00,177.6,Travel,RoadEasy,New York,approved,July,7,0,Tuesday,False
782,2025-07-15 06:00:00,117.37,Healthcare,AirElite,Miami,flagged,July,7,6,Tuesday,False
783,2025-07-15 12:00:00,43.51,Retail,StayPremium,New York,flagged,July,7,12,Tuesday,False
784,2025-07-15 18:00:00,63.63,Food,TechNow,New York,flagged,July,7,18,Tuesday,False
785,2025-07-16 00:00:00,30.06,Food,GourmetHub,Chicago,approved,July,7,0,Wednesday,False
786,2025-07-16 06:00:00,358.63,Healthcare,RoadEasy,Chicago,approved,July,7,6,Wednesday,False
787,2025-07-16 12:00:00,131.34,Food,TechNow,Los Angeles,declined,July,7,12,Wednesday,False
788,2025-07-16 18:00:00,76.84,Food,GourmetHub,Houston,approved,July,7,18,Wednesday,False
789,2025-07-17 00:00:00,92.99,Travel,StayPremium,New York,approved,July,7,0,Thursday,False
790,2025-07-17 06:00:00,441.42,Food,SkyBridge Travel,Houston,approved,July,7,6,Thursday,True
791,2025-07-17 12:00:00,24.97,Travel,SkyBridge Travel,Los Angeles,approved,July,7,12,Thursday,False
792,2025-07-17 18:00:00,132.37,Tech,RoadEasy,New York,approved,July,7,18,Thursday,False
793,2025-07-18 00:00:00,105.75,Food,TechNow,New York,approved,July,7,0,Friday,False
794,2025-07-18 06:00:00,141.8,Tech,StyleVault,Houston,approved,July,7,6,Friday,False
795,2025-07-18 12:00:00,2.74,Travel,GourmetHub,Miami,approved,July,7,12,Friday,False
796,2025-07-18 18:00:00,308.5,Travel,AirElite,Chicago,approved,July,7,18,Friday,False
797,2025-07-19 00:00:00,403.5,Tech,TechNow,Miami,flagged,July,7,0,Saturday,False
798,2025-07-19 06:00:00,124.91,Travel,AirElite,Houston,approved,July,7,6,Saturday,False
799,2025-07-19 12:00:00,178.93,Travel,TechNow,Chicago,approved,July,7,12,Saturday,False
800,2025-07-19 18:00:00,383.62,Travel,StyleVault,Miami,approved,July,7,18,Saturday,False
801,2025-07-20 00:00:00,184.26,Transport,StyleVault,Chicago,declined,July,7,0,Sunday,False
802,2025-07-20 06:00:00,24.83,Tech,RoadEasy,New York,approved,July,7,6,Sunday,False
803,2025-07-20 12:00:00,128.81,Retail,RoadEasy,Miami,approved,July,7,12,Sunday,False
804,2025-07-20 18:00:00,139.98,Retail,StyleVault,Chicago,declined,July,7,18,Sunday,False
805,2025-07-21 00:00:00,82.78,Retail,MediPlus,Chicago,declined,July,7,0,Monday,False
806,2025-07-21 06:00:00,200.02,Tech,StyleVault,Chicago,flagged,July,7,6,Monday,False
807,2025-07-21 12:00:00,408.55,Food,SkyBridge Travel,Miami,declined,July,7,12,Monday,False
808,2025-07-21 18:00:00,389.68,Travel,SkyBridge Travel,Los Angeles,approved,July,7,18,Monday,False
809,2025-07-22 00:00:00,89.9,Travel,MediPlus,Miami,approved,July,7,0,Tuesday,False
810,2025-07-22 06:00:00,18.03,Travel,StayPremium,Houston,approved,July,7,6,Tuesday,False
811,2025-07-22 12:00:00,628.38,Food,GourmetHub,Miami,approved,July,7,12,Tuesday,True
812,2025-07-22 18:00:00,273.86,Tech,StayPremium,Chicago,approved,July,7,18,Tuesday,False
813,2025-07-23 00:00:00,19.97,Travel,AirElite,New York,declined,July,7,0,Wednesday,False
814,2025-07-23 06:00:00,380.45,Travel,StayPremium,Miami,declined,July,7,6,Wednesday,False
815,2025-07-23 12:00:00,305.91,Travel,TechNow,Miami,flagged,July,7,12,Wednesday,False
816,2025-07-23 18:00:00,109.73,Transport,StayPremium,Chicago,approved,July,7,18,Wednesday,False
817,2025-07-24 00:00:00,134.21,Retail,TechNow,New York,approved,July,7,0,Thursday,False
818,2025-07-24 06:00:00,76.37,Tech,MediPlus,New York,flagged,July,7,6,Thursday,False
819,2025-07-24 12:00:00,8.45,Food,SkyBridge Travel,Houston,approved,July,7,12,Thursday,False
820,2025-07-24 18:00:00,61.24,Retail,RoadEasy,Miami,declined,July,7,18,Thursday,False
821,2025-07-25 00:00:00,243.57,Travel,TechNow,New York,flagged,July,7,0,Friday,False
822,2025-07-25 06:00:00,0.7,Travel,SkyBridge Travel,New York,flagged,July,7,6,Friday,False
823,2025-07-25 12:00:00,60.86,Food,GourmetHub,Los Angeles,approved,July,7,12,Friday,False
824,2025-07-25 18:00:00,76.17,Tech,AirElite,Los Angeles,declined,July,7,18,Friday,False
825,2025-07-26 00:00:00,115.63,Food,GourmetHub,New York,declined,July,7,0,Saturday,False
826,2025-07-26 06:00:00,378.59,Food,MediPlus,Houston,flagged,July,7,6,Saturday,False
827,2025-07-26 12:00:00,63.78,Travel,StayPremium,New York,declined,July,7,12,Saturday,False
828,2025-07-26 18:00:00,63.92,Transport,StayPremium,Chicago,flagged,July,7,18,Saturday,False
829,2025-07-27 00:00:00,200.63,Tech,StyleVault,Miami,approved,July,7,0,Sunday,False
830,2025-07-27 06:00:00,90.28,Retail,StyleVault,Houston,flagged,July,7,6,Sunday,False
